Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2016","2016","tonnes","147","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2017","2017","tonnes","244","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2018","2018","tonnes","388","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2019","2019","tonnes","331","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","447","Sweet corn frozen","2020","2020","tonnes","241","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","447","Sweet corn frozen","2015","2015","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","447","Sweet corn frozen","2017","2017","tonnes","3","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","447","Sweet corn frozen","2018","2018","tonnes","39","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","447","Sweet corn frozen","2020","2020","tonnes","13","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2015","2015","tonnes","725","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2016","2016","tonnes","982","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2017","2017","tonnes","1025","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2018","2018","tonnes","875","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2019","2019","tonnes","1048","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","448","Sweet corn prep or preserved","2020","2020","tonnes","881","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","122","Sweet potatoes","2015","2015","tonnes","55","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","122","Sweet potatoes","2016","2016","tonnes","11","Im","FAO data based on imputation methodology"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","122","Sweet potatoes","2019","2019","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","122","Sweet potatoes","2020","2020","tonnes","45","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2015","2015","tonnes","27818","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2016","2016","tonnes","27494","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2017","2017","tonnes","32704","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2018","2018","tonnes","27963","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2019","2019","tonnes","11878","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","1225","Tallow","2020","2020","tonnes","2587","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2015","2015","tonnes","31","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2016","2016","tonnes","2","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2017","2017","tonnes","105","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2018","2018","tonnes","27","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","1225","Tallow","2019","2019","tonnes","10","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","495","Tangerines, mandarins, clementines, satsumas","2015","2015","tonnes","137","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","495","Tangerines, mandarins, clementines, satsumas","2016","2016","tonnes","12","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","1","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2015","2015","tonnes","407261","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2016","2016","tonnes","353944","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","305627","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2018","2018","tonnes","392080","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2019","2019","tonnes","404859","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","495","Tangerines, mandarins, clementines, satsumas","2020","2020","tonnes","462461","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2015","2015","tonnes","164642","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2016","2016","tonnes","184902","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2017","2017","tonnes","183496","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2018","2018","tonnes","204428","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2019","2019","tonnes","206324","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","667","Tea","2020","2020","tonnes","254406","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2015","2015","tonnes","1382","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2016","2016","tonnes","1458","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2017","2017","tonnes","1589","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2018","2018","tonnes","5155","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2019","2019","tonnes","5181","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","667","Tea","2020","2020","tonnes","3169","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2015","2015","tonnes","53","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2016","2016","tonnes","90","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2017","2017","tonnes","119","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2018","2018","tonnes","121","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2019","2019","tonnes","139","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","672","Tea, mate extracts","2020","2020","tonnes","92","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2015","2015","tonnes","78","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2016","2016","tonnes","35","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2017","2017","tonnes","49","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2018","2018","tonnes","47","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2019","2019","tonnes","110","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","672","Tea, mate extracts","2020","2020","tonnes","115","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2015","2015","tonnes","83","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2016","2016","tonnes","425","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2017","2017","tonnes","214","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2018","2018","tonnes","94","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2019","2019","tonnes","365","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5610","Import Quantity","831","Tobacco products nes","2020","2020","tonnes","613","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","831","Tobacco products nes","2015","2015","tonnes","179","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","831","Tobacco products nes","2016","2016","tonnes","275","","Official data"
"TCL","Crops and livestock products","165","Pakistan","5910","Export Quantity","831","Tobacco products nes","2017","2017","tonnes","514","","Official data"
