Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2009","2009","3023","Labour force survey","%","27.18","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2009","2009","3023","Labour force survey","%","23.47","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2009","2009","3023","Labour force survey","%","31.11","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2009","2009","3023","Labour force survey","%","27.48","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","31","Female","2009","2009","3023","Labour force survey","%","9.62","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21158","Share of females in total employment in agriculture, forestry and fishing","31","Female","2010","2010","3023","Labour force survey","%","36.137749","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21126","Share of employment in crop and animal production, hunting and related service activities","31","Female","2010","2010","3023","Labour force survey","%","99.841408","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21114","Share of employment in forestry and logging","31","Female","2010","2010","3023","Labour force survey","%","0.158595","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21152","Share of employees in agriculture, forestry and fishing in total employees","31","Female","2010","2010","3023","Labour force survey","%","24.300098","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21157","Share of female employees in total employees in agriculture, forestry and fishing","31","Female","2010","2010","3023","Labour force survey","%","30.736446","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2010","2010","3043","ILO - ILO Modelled Estimates","%","74.1","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2010","2010","3023","Labour force survey","%","28.81","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2010","2010","3023","Labour force survey","%","24.87","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2010","2010","3023","Labour force survey","%","33.45","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2010","2010","3023","Labour force survey","%","27.03","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21101","Employment-to-population ratio by age, 65+, rural areas","31","Female","2010","2010","3023","Labour force survey","%","8.52","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21158","Share of females in total employment in agriculture, forestry and fishing","31","Female","2011","2011","3023","Labour force survey","%","37.303074","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21126","Share of employment in crop and animal production, hunting and related service activities","31","Female","2011","2011","3023","Labour force survey","%","99.874611","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21114","Share of employment in forestry and logging","31","Female","2011","2011","3023","Labour force survey","%","0.125385","X","International reliable sources","Unreliable Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21152","Share of employees in agriculture, forestry and fishing in total employees","31","Female","2011","2011","3023","Labour force survey","%","27.886608","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21157","Share of female employees in total employees in agriculture, forestry and fishing","31","Female","2011","2011","3023","Labour force survey","%","31.341066","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21156","Share of employment in agriculture, forestry and fishing in total employment - ILO Modelled Estimates","31","Female","2011","2011","3043","ILO - ILO Modelled Estimates","%","74.5","X","International reliable sources",""
"OE","Employment Indicators","165","Pakistan","21069","Employment-to-population ratio by age, total (15+), rural areas","31","Female","2011","2011","3023","Labour force survey","%","29","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21103","Employment-to-population ratio by age, 15 to 24, rural areas","31","Female","2011","2011","3023","Labour force survey","%","24.58","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21104","Employment-to-population ratio by age, 25 to 54, rural areas","31","Female","2011","2011","3023","Labour force survey","%","33.96","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
"OE","Employment Indicators","165","Pakistan","21105","Employment-to-population ratio by age, 55 to 64, rural areas","31","Female","2011","2011","3023","Labour force survey","%","27.86","X","International reliable sources","Repository: ILO-STATISTICS - Micro data processing"
